timestamp,Current,Power,Voltage
2024-09-20 17:26:57.265484,0.5,0.0,11.96
2024-09-20 17:26:59.487659,0.5,0.0,11.96
2024-09-20 17:27:01.696737,0.5,0.0,11.97
2024-09-20 17:27:03.895981,0.5,0.0,11.96
2024-09-20 17:27:06.097012,0.5,0.0,11.96
2024-09-20 17:27:08.300677,0.5,0.0,11.96
2024-09-20 17:27:10.512966,0.6000000000000001,0.0,11.96
2024-09-20 17:27:12.696985,0.6000000000000001,0.0,11.96
2024-09-20 17:27:14.873888,0.5,0.0,11.96
2024-09-20 17:27:17.066312,1.3,0.0,11.950000000000001
2024-09-20 17:27:19.261606,2.0,0.0,11.950000000000001
2024-09-20 17:27:21.490552,0.5,0.0,11.97
2024-09-20 17:27:23.671411,0.5,0.0,11.97
2024-09-20 17:27:25.857189,2.0,0.0,11.950000000000001
2024-09-20 17:27:28.054601,0.7000000000000001,0.0,11.96
2024-09-20 17:27:30.237825,2.0,0.0,11.950000000000001
2024-09-20 17:27:32.439345,0.5,0.0,11.96
2024-09-20 17:27:34.644043,0.6000000000000001,0.0,11.96
2024-09-20 17:27:36.832656,0.6000000000000001,0.0,11.96
2024-09-20 17:27:39.026271,0.8,0.0,11.96
2024-09-20 17:27:41.246714,0.6000000000000001,0.0,11.96
2024-09-20 17:27:43.455717,1.0,0.0,11.96
2024-09-20 17:27:45.668231,1.1,0.0,11.96
2024-09-20 17:27:47.873547,1.0,0.0,11.96
2024-09-20 17:27:50.082435,0.8,0.0,11.96
2024-09-20 17:27:52.337170,1.0,0.0,11.96
2024-09-20 17:27:54.537342,3.4000000000000004,0.0,11.93
2024-09-20 17:27:56.850487,0.9,0.0,11.96
2024-09-20 17:27:59.019426,0.6000000000000001,0.0,11.96
2024-09-20 17:28:01.197471,0.8,0.0,11.96
2024-09-20 17:28:03.379839,1.1,0.0,11.950000000000001
2024-09-20 17:28:05.547895,0.9,0.0,11.96
2024-09-20 17:28:07.740507,1.0,0.0,11.950000000000001
2024-09-20 17:28:09.937666,1.7000000000000002,0.0,11.950000000000001
2024-09-20 17:28:12.126832,0.9,0.0,11.96
2024-09-20 17:28:14.318483,1.0,0.0,11.96
2024-09-20 17:28:16.522184,0.7000000000000001,0.0,11.96
2024-09-20 17:28:18.711379,1.4000000000000001,0.0,11.950000000000001
2024-09-20 17:28:20.899139,1.5,0.0,11.950000000000001
2024-09-20 17:28:23.088907,1.1,0.0,11.950000000000001
2024-09-20 17:28:25.329163,1.0,0.0,11.950000000000001
2024-09-20 17:28:27.517339,0.7000000000000001,0.0,11.96
2024-09-20 17:28:29.718675,0.8,0.0,11.96
2024-09-20 17:28:31.920738,1.1,0.0,11.950000000000001
2024-09-20 17:28:34.110892,1.3,0.0,11.950000000000001
2024-09-20 17:28:36.311025,0.8,0.0,11.96
2024-09-20 17:28:38.520057,1.4000000000000001,0.0,11.950000000000001
2024-09-20 17:28:40.708301,0.8,0.0,11.96
2024-09-20 17:28:42.896287,0.5,0.0,11.96
2024-09-20 17:28:45.083860,1.2000000000000002,0.0,11.950000000000001
2024-09-20 17:28:47.301275,0.9,0.0,11.96
2024-09-20 17:28:49.492002,2.0,0.0,11.950000000000001
2024-09-20 17:28:51.703756,2.0,0.0,11.950000000000001
2024-09-20 17:28:53.915440,1.4000000000000001,0.0,11.950000000000001
2024-09-20 17:28:56.118725,0.5,0.0,11.96
2024-09-20 17:28:58.361319,2.1,0.0,11.950000000000001
2024-09-20 17:29:00.588123,1.4000000000000001,0.0,11.950000000000001
2024-09-20 17:29:02.787971,1.5,0.0,11.950000000000001
2024-09-20 17:29:04.994158,2.0,0.0,11.950000000000001
2024-09-20 17:29:07.193060,0.6000000000000001,0.0,11.96
2024-09-20 17:29:09.384992,1.1,0.0,11.950000000000001
2024-09-20 17:29:11.583792,1.6,0.0,11.950000000000001
2024-09-20 17:29:13.791781,1.4000000000000001,0.0,11.950000000000001
2024-09-20 17:29:15.989666,1.0,0.0,11.950000000000001
2024-09-20 17:29:18.183232,1.0,0.0,11.950000000000001
2024-09-20 17:29:20.380059,1.2000000000000002,0.0,11.950000000000001
2024-09-20 17:29:22.590873,0.7000000000000001,0.0,11.96
2024-09-20 17:29:24.807189,0.5,0.0,11.96
2024-09-20 17:29:27.036648,2.0,0.0,11.950000000000001
2024-09-20 17:29:29.259040,0.9,0.0,11.96
2024-09-20 17:29:31.462825,0.8,0.0,11.96
2024-09-20 17:29:33.667711,1.7000000000000002,0.0,11.950000000000001
2024-09-20 17:29:35.876623,1.8,0.0,11.950000000000001
2024-09-20 17:29:38.119528,1.4000000000000001,0.0,11.950000000000001
2024-09-20 17:29:40.336290,2.1,0.0,11.950000000000001
2024-09-20 17:29:42.549535,1.4000000000000001,0.0,11.950000000000001
2024-09-20 17:29:44.762794,2.0,0.0,11.950000000000001
2024-09-20 17:29:46.998474,0.5,0.0,11.96
2024-09-20 17:29:49.196839,0.5,0.0,11.97
2024-09-20 17:29:51.405621,0.5,0.0,11.97
2024-09-20 17:29:53.650007,0.8,0.0,11.96
2024-09-20 17:29:55.865513,0.5,0.0,11.96
2024-09-20 17:29:58.074994,2.4000000000000004,0.0,11.94
2024-09-20 17:30:00.289569,0.5,0.0,11.97
2024-09-20 17:30:02.514809,0.5,0.0,11.96
2024-09-20 17:30:04.737953,1.5,0.0,11.950000000000001
2024-09-20 17:30:06.946413,0.6000000000000001,0.0,11.96
2024-09-20 17:30:09.157239,1.7000000000000002,0.0,11.950000000000001
2024-09-20 17:30:11.378364,1.7000000000000002,0.0,11.950000000000001
2024-09-20 17:30:13.549445,0.5,0.0,11.97
2024-09-20 17:30:15.724654,2.0,0.0,11.950000000000001
2024-09-20 17:30:17.899372,3.4000000000000004,0.0,11.93
2024-09-20 17:30:20.095536,0.5,0.0,11.96
2024-09-20 17:30:22.305677,0.7000000000000001,0.0,11.96
2024-09-20 17:30:24.483787,0.9,0.0,11.96
2024-09-20 17:30:26.668671,2.1,0.0,11.950000000000001
2024-09-20 17:30:28.873741,1.1,0.0,11.950000000000001
2024-09-20 17:30:31.060950,1.0,0.0,11.96
2024-09-20 17:30:33.235068,0.9,0.0,11.96
2024-09-20 17:30:35.413093,0.9,0.0,11.96
2024-09-20 17:30:37.594834,1.1,0.0,11.950000000000001
2024-09-20 17:30:39.776852,0.7000000000000001,0.0,11.96
2024-09-20 17:30:41.961248,1.7000000000000002,0.0,11.950000000000001
2024-09-20 17:30:44.132924,0.7000000000000001,0.0,11.96
2024-09-20 17:30:46.311935,2.1,0.0,11.950000000000001
2024-09-20 17:30:48.504252,0.6000000000000001,0.0,11.96
