timestamp,Current,Power,Voltage
2024-09-20 11:11:35.357637,2.2,2.272719981754102,11.950000000000001
2024-09-20 11:11:38.056891,2.0,3.267102514986532,11.950000000000001
2024-09-20 11:11:40.797030,2.0,3.8702362668105623,11.950000000000001
2024-09-20 11:11:43.463553,2.0,4.272070763374804,11.950000000000001
2024-09-20 11:11:46.162299,2.1,4.603103102780342,11.950000000000001
2024-09-20 11:11:48.840312,2.1,4.8513760304199,11.950000000000001
2024-09-20 11:11:51.508002,2.0,5.006177195509025,11.950000000000001
2024-09-20 11:11:54.182537,2.0,5.12634186505653,11.950000000000001
2024-09-20 11:11:56.861256,2.0,5.747024259154744,11.950000000000001
2024-09-20 11:11:59.546205,2.1,6.498800842414958,11.950000000000001
2024-09-20 11:12:02.227741,2.0,6.441464049995072,11.950000000000001
2024-09-20 11:12:04.922337,2.1,6.475436690475381,11.950000000000001
2024-09-20 11:12:07.623652,2.0,6.46799952071323,11.950000000000001
2024-09-20 11:12:10.321642,2.0,6.4587204179735505,11.950000000000001
2024-09-20 11:12:13.020766,2.0,6.716163278367671,11.950000000000001
2024-09-20 11:12:15.737295,2.0,6.6760752904127685,11.950000000000001
2024-09-20 11:12:18.452074,2.0,6.672324174488827,11.950000000000001
2024-09-20 11:12:21.136964,2.0,6.672164039638519,11.950000000000001
2024-09-20 11:12:23.852468,2.0,6.6759457581303225,11.950000000000001
2024-09-20 11:12:26.534575,2.0,6.548814361656062,11.950000000000001
2024-09-20 11:12:29.220216,2.0,6.55191023179273,11.950000000000001
2024-09-20 11:12:31.909069,2.0,6.517481456790279,11.950000000000001
2024-09-20 11:12:34.592774,2.0,6.52432099143954,11.950000000000001
2024-09-20 11:12:37.277091,2.1,6.557409772488161,11.950000000000001
2024-09-20 11:12:39.974900,2.0,6.265705953346047,11.950000000000001
2024-09-20 11:12:42.660854,2.0,6.182491953325424,11.950000000000001
2024-09-20 11:12:45.357832,2.1,6.213837664593436,11.950000000000001
2024-09-20 11:12:48.052961,2.0,6.218002726004135,11.950000000000001
2024-09-20 11:12:50.757878,2.1,6.249586269283549,11.950000000000001
2024-09-20 11:12:53.471352,2.0,6.249773666705375,11.950000000000001
2024-09-20 11:12:56.176639,2.0,6.336180009471278,11.950000000000001
2024-09-20 11:12:58.892671,2.0,6.33087008497196,11.950000000000001
2024-09-20 11:13:01.638366,2.1,6.355395482058247,11.950000000000001
2024-09-20 11:13:04.325147,2.0,6.413681087389432,11.950000000000001
2024-09-20 11:13:07.008910,2.0,6.413911166586014,11.950000000000001
2024-09-20 11:13:09.696616,2.0,6.868922528095799,11.950000000000001
2024-09-20 11:13:12.379627,2.0,6.841633890658988,11.950000000000001
2024-09-20 11:13:15.080541,2.0,6.841783636144834,11.950000000000001
2024-09-20 11:13:17.780070,2.1,6.838012566074608,11.950000000000001
2024-09-20 11:13:20.465472,2.0,6.841267622262487,11.950000000000001
2024-09-20 11:13:23.156695,2.1,6.873142852812937,11.950000000000001
2024-09-20 11:13:25.854489,2.0,6.875144551265348,11.950000000000001
2024-09-20 11:13:28.570006,2.1,6.8733262067773895,11.950000000000001
2024-09-20 11:13:31.270375,2.0,6.782517513276106,11.950000000000001
2024-09-20 11:13:33.969271,2.0,6.680954758544336,11.950000000000001
2024-09-20 11:13:36.671453,2.0,6.31849911652356,11.950000000000001
2024-09-20 11:13:39.418861,2.0,6.321914435653924,11.950000000000001
2024-09-20 11:13:42.137553,2.0,6.318317307158765,11.950000000000001
2024-09-20 11:13:44.856504,2.0,6.394387282553479,11.950000000000001
2024-09-20 11:13:47.559168,2.0,6.387502153107039,11.950000000000001
2024-09-20 11:13:50.239989,2.1,6.292260401808528,11.950000000000001
2024-09-20 11:13:52.909103,2.0,6.296261883348449,11.950000000000001
2024-09-20 11:13:55.593394,2.1,6.30567929953346,11.950000000000001
